"","gene","result","rank","azimuth"
"1259","CD43",0,0.166666667,0.258477446312596
"1260","CD43",0,0.768115942,0.59082371418231
"1350","CD43",0,0.224637681,0.352333460294393
"1511","CD43",0,0.239130435,0.54794944390344
"1555","CD43",0,0.47826087,0.483907101873957
"1610","CD43",0,0.260869565,0.564906127897377
"1619","CD43",1,0.81884058,0.627354407105307
"1674","CD43",1,0.811594203,0.726199893158123
"1703","CD43",0,0.565217391,0.685955041250979
"1717","CD43",0,0.144927536,0.341276858761538
"1727","CD43",1,0.876811594,0.637509449870705
"1742","CD43",1,0.855072464,0.585738027501428
"1749","CD43",0,0.775362319,0.629381293275709
"1752","CD43",0,0.152173913,0.428402403853427
"1768","CD43",0,0.101449275,0.486673687295248
"1770","CD43",0,0.586956522,0.639557866105926
"1792","CD43",0,0.202898551,0.282555476399252
"1807","CD43",0,0.246376812,0.490146105929795
"1910","CD43",0,0.043478261,0.387690236229611
"1930","CD43",0,0.543478261,0.586929644439325
"1978","CD43",0,0.391304348,0.469215546406204
"2028","CD43",0,0.333333333,0.524542751902086
"2039","CD43",0,0.652173913,0.702641182566703
"2048","CD43",0,0.702898551,0.679819286628143
"2308","CD43",0,0.514492754,0.633377562222155
"2387","CD43",1,0.869565217,0.630593372966335
"2450","CD43",0,0.275362319,0.267008770075448
"2525","CD43",1,0.898550725,0.704379209906647
"2582","CD43",1,0.971014493,0.698962274563313
"2592","CD43",0,0.108695652,0.27313636542158
"2598","CD43",0,0.463768116,0.620447992511266
"2610","CD43",0,0.15942029,0.382179365901007
"2629","CD43",1,0.884057971,0.655946471823934
"2653","CD43",0,0.028985507,0.485229926340304
"2685","CD43",0,0.427536232,0.545055962867556
"2722","CD43",1,0.920289855,0.558873852773076
"2732","CD43",0,0.014492754,0.406008129456424
"2752","CD43",0,0.31884058,0.450075314707308
"2783","CD43",0,0.434782609,0.436033182918611
"2804","CD43",0,0.65942029,0.649735780159708
"2833","CD43",0,0.072463768,0.486362795721698
"2849","CD43",0,0.18115942,0.477042676865152
"2853","CD43",0,0.507246377,0.691278548543155
"2870","CD43",0,0.471014493,0.603560184978433
"2947","CD43",1,0.927536232,0.635404634798266
"2991","CD43",1,0.833333333,0.524572310232715
"3026","CD43",1,1,0.629543733568565
"3027","CD43",1,1,0.629543733568565
"3028","CD43",1,1,0.629543733568565
"3029","CD43",1,1,0.629543733568565
"3030","CD43",1,1,0.629543733568565
"3031","CD43",1,1,0.629543733568565
"3032","CD43",1,1,0.629543733568565
"3033","CD43",1,1,0.629543733568565
"3078","CD43",0,0.637681159,0.520497326903029
"3098","CD43",0,0.036231884,0.468146148769469
"3111","CD43",0,0.210144928,0.437752060907578
"3268","CD43",1,0.942028986,0.544999144475639
"3269","CD43",1,0.913043478,0.570246847378744
"3285","CD43",0,0.405797101,0.568904577481637
"3292","CD43",1,0.847826087,0.641993474989576
"3318","CD43",1,0.84057971,0.60347476720324
"3323","CD43",0,0.695652174,0.677332547879697
"3338","CD43",0,0.086956522,0.240306780855607
"3340","CD43",0,0.282608696,0.488057663536388
"3392","CD43",1,0.891304348,0.708121640926728
"3472","CD43",0,0.572463768,0.573055248708101
"3475","CD43",0,0.376811594,0.664837695604585
"3507","CD43",0,0.550724638,0.648916951901602
"3556","CD43",0,0.362318841,0.608052226770984
"3636","CD43",0,0.485507246,0.626384135645599
"3638","CD43",0,0.130434783,0.464261323920895
"3653","CD43",1,0.956521739,0.637241418042183
"3709","CD43",0,0.724637681,0.399312507594327
"3736","CD43",0,0.731884058,0.653086335270583
"3754","CD43",1,0.985507246,0.560148764158525
"3763","CD43",0,0.304347826,0.47534284953422
"3817","CD43",0,0.123188406,0.336703154524525
"3843","CD43",1,0.97826087,0.643032826678912
"3881","CD43",0,0.688405797,0.587947152457652
"3932","CD43",0,0.079710145,0.286048406310807
"4049","CD43",0,0.623188406,0.684142424458874
"4168","CD43",0,0.536231884,0.671547234436544
"4206","CD43",0,0.398550725,0.538848213978765
"4214","CD43",0,0.673913043,0.556915373463552
"4291","CD43",0,0.050724638,0.284564312222652
"4315","CD43",0,0.797101449,0.735782428721016
"4391","CD43",0,0.02173913,0.311609974784436
"4465","CD43",0,0.420289855,0.304189778730785
"4473","CD43",0,0.217391304,0.50216860832565
"4516","CD43",0,0.594202899,0.529737535758633
"4521","CD43",0,0.528985507,0.569270192972024
"4575","CD43",0,0.297101449,0.480276734260561
"4591","CD43",0,0.760869565,0.459366297558729
"4675","CD43",0,0.34057971,0.556013669612541
"4692","CD43",0,0.326086957,0.43325606321692
"4707","CD43",0,0.115942029,0.131218860905023
"4722","CD43",0,0.311594203,0.502973816354289
"4730","CD43",0,0.449275362,0.524675585594443
"4792","CD43",0,0.094202899,0.49762381049826
"4898","CD43",0,0.753623188,0.473569587497271
"4913","CD43",1,0.992753623,0.613020335059691
"4960","CD43",0,0.456521739,0.555723054575602
"4998","CD43",0,0.68115942,0.667657777799839
"5004","CD43",0,0.253623188,0.523747937390319
"5171","CD43",0,0.52173913,0.475682653764758
"5176","CD43",0,0.739130435,0.65444147613874
"5177","CD43",0,0.173913043,0.524844849358849
"5185","CD43",1,0.934782609,0.622144893656397
"5201","CD43",0,0.137681159,0.143263312058667
"14","CD45",0,0.581227437,0.617471287087781
"33","CD45",0,0.657039711,0.57132700265415
"38","CD45",1,0.996389892,0.672821715445932
"42","CD45",0,0.725631769,0.585465418457877
"54","CD45",0,0.653429603,0.674194573986607
"74","CD45",1,0.931407942,0.629647011957785
"77","CD45",0,0.386281588,0.574732785296111
"82","CD45",0,0.288808664,0.48605022058244
"83","CD45",0,0.458483755,0.481644012852375
"109","CD45",0,0.108303249,0.459354743652827
"121","CD45",1,0.83032491,0.708602249072967
"142","CD45",0,0.259927798,0.391397423267598
"143","CD45",0,0.306859206,0.319609760464604
"160","CD45",0,0.566787004,0.624855797271586
"181","CD45",1,0.895306859,0.646481600780799
"195","CD45",0,0.750902527,0.549512960514789
"199","CD45",1,0.841155235,0.683712227277891
"207","CD45",1,0.819494585,0.747120986902836
"218","CD45",0,0.115523466,0.279200894645655
"239","CD45",1,0.823104693,0.547050432336384
"242","CD45",0,0.223826715,0.425178744663961
"243","CD45",1,0.938628159,0.59281124527894
"244","CD45",1,0.927797834,0.556531956459161
"257","CD45",0,0.25631769,0.517594319566197
"293","CD45",0,0.559566787,0.514893577711241
"328","CD45",0,0.23465704,0.50767303954056
"336","CD45",1,0.870036101,0.547008283000538
"357","CD45",1,0.971119134,0.634137721063739
"366","CD45",0,0.231046931,0.717188225815082
"373","CD45",0,0.209386282,0.575460037629332
"388","CD45",0,0.436823105,0.415170297211822
"389","CD45",0,0.620938628,0.628033557278155
"393","CD45",0,0.584837545,0.452367292662478
"401","CD45",0,0.483754513,0.440661877848556
"432","CD45",0,0.16967509,0.593295201696168
"433","CD45",0,0.779783394,0.568917324687608
"450","CD45",1,0.884476534,0.717775072348971
"451","CD45",0,0.545126354,0.505665826818964
"489","CD45",0,0.548736462,0.631030811438622
"534","CD45",0,0.180505415,0.197184159902412
"553","CD45",1,0.924187726,0.559878685485519
"562","CD45",0,0.314079422,0.380516869536044
"564","CD45",0,0.592057762,0.708427628922475
"566","CD45",0,0.422382671,0.475971346760586
"582","CD45",1,0.906137184,0.721639925955608
"589","CD45",1,0.989169675,0.72422663819439
"595","CD45",0,0.19133574,0.31771536120395
"609","CD45",0,0.736462094,0.512137602824666
"620","CD45",0,0.707581227,0.456314210660145
"627","CD45",0,0.296028881,0.494312395026881
"632","CD45",0,0.689530686,0.58266424805177
"643","CD45",0,0.42599278,0.601790246049065
"757","CD45",0,0.238267148,0.429344745210212
"761","CD45",0,0.59566787,0.625428999973995
"765","CD45",0,0.465703971,0.348559384999768
"781","CD45",0,0.028880866,0.318133151101145
"828","CD45",0,0.40433213,0.608885010368255
"879","CD45",0,0.501805054,0.577817824374437
"893","CD45",0,0.332129964,0.453699952354965
"905","CD45",0,0.418772563,0.427410221590777
"911","CD45",1,0.888086643,0.525881380404016
"934","CD45",0,0.606498195,0.553739228366636
"937","CD45",0,0.631768953,0.633677813670951
"947","CD45",0,0.205776173,0.31841343195691
"960","CD45",0,0.454873646,0.558304390311663
"961","CD45",1,0.960288809,0.67859066877207
"962","CD45",1,0.981949458,0.593320061744435
"966","CD45",1,0.942238267,0.538386567168528
"983","CD45",1,0.898916968,0.681748161101751
"985","CD45",0,0.462093863,0.57427929819896
"986","CD45",1,0.859205776,0.599631923913867
"987","CD45",0,0.133574007,0.310373341616588
"1002","CD45",0,0.010830325,0.271424042161108
"1019","CD45",0,0.487364621,0.470050578253536
"1023","CD45",0,0.74368231,0.599808860527416
"1043","CD45",0,0.57400722,0.398366015816726
"1044","CD45",0,0.270758123,0.317907472369989
"1076","CD45",0,0.38267148,0.503445165023678
"1083","CD45",0,0.407942238,0.561999616934505
"1085","CD45",0,0.505415162,0.592261202263622
"1097","CD45",0,0.018050542,0.553968893786437
"1098","CD45",0,0.772563177,0.550353185602631
"1104","CD45",0,0.184115523,0.559801241721859
"1110","CD45",0,0.335740072,0.548459155403279
"1121","CD45",0,0.046931408,0.217453790361123
"1154","CD45",0,0.530685921,0.533336022814408
"1162","CD45",0,0.519855596,0.551598786278724
"1176","CD45",0,0.78700361,0.692390508572966
"1184","CD45",0,0.119133574,0.0977341079882414
"1188","CD45",0,0.061371841,0.490600949602325
"1197","CD45",0,0.61732852,0.517088159613099
"1202","CD45",0,0.472924188,0.335487180146645
"1233","CD45",0,0.375451264,0.431827020714466
"1243","CD45",0,0.292418773,0.498979235832035
"1269","CD45",0,0.790613718,0.62268083627321
"1300","CD45",0,0.303249097,0.387408739320815
"1354","CD45",0,0.671480144,0.42054891275176
"1367","CD45",0,0.227436823,0.388137091051207
"1409","CD45",1,0.902527076,0.553070329559291
"1471","CD45",0,0.498194946,0.565728227069274
"1499","CD45",0,0.703971119,0.660840355274087
"1516","CD45",0,0.599277978,0.500364013862769
"1520","CD45",0,0.003610108,0.324356126550433
"1557","CD45",1,0.801444043,0.598582783964074
"1575","CD45",1,0.949458484,0.536645325747664
"1583","CD45",0,0.602888087,0.505403155666901
"1585","CD45",0,0.039711191,0.123894885847423
"1641","CD45",0,0.173285199,0.441438695894863
"1647","CD45",0,0.032490975,0.279704307701931
"1708","CD45",1,0.837545126,0.625534251127456
"1757","CD45",0,0.613718412,0.537432516699283
"1809","CD45",0,0.342960289,0.443186719628359
"1827","CD45",0,0.400722022,0.497128655200344
"1834","CD45",0,0.328519856,0.409144458451132
"1898","CD45",0,0.628158845,0.582197841915777
"1940","CD45",0,0.064981949,0.325143340853393
"1957","CD45",1,0.80866426,0.692304513413502
"1975","CD45",1,0.909747292,0.560991091380998
"2012","CD45",0,0.144404332,0.271314244201563
"2029","CD45",0,0.415162455,0.541513182774683
"2064","CD45",0,0.494584838,0.513421732920183
"2071","CD45",0,0.527075812,0.424531888023133
"2079","CD45",0,0.166064982,0.558817612197696
"2228","CD45",0,0.198555957,0.379224721490154
"2264","CD45",0,0.711191336,0.600085490049985
"2298","CD45",0,0.516245487,0.586445474091494
"2310","CD45",0,0.104693141,0.247918567364857
"2356","CD45",0,0.097472924,0.380993931527801
"2363","CD45",0,0.649819495,0.542921937842396
"2383","CD45",1,0.891696751,0.626589122310668
"2438","CD45",0,0.512635379,0.605645594394967
"2470","CD45",0,0.21299639,0.275127931278329
"2472","CD45",0,0.642599278,0.703669218986136
"2494","CD45",0,0.353790614,0.457253351134023
"2503","CD45",0,0.079422383,0.203759161441793
"2526","CD45",0,0.324909747,0.415398689866594
"2550","CD45",0,0.476534296,0.509304790468387
"2564","CD45",0,0.429602888,0.590990568536538
"2624","CD45",0,0.740072202,0.585243185602158
"2636","CD45",0,0.321299639,0.482833605467639
"2699","CD45",0,0.761732852,0.636711798497563
"2701","CD45",0,0.646209386,0.607931828032052
"2723","CD45",0,0.411552347,0.599125775692903
"2727","CD45",0,0.158844765,0.286711968107885
"2784","CD45",0,0.664259928,0.552139181183193
"2785","CD45",0,0.570397112,0.495175313916502
"2810","CD45",1,0.974729242,0.610085321416673
"2829","CD45",0,0.635379061,0.539910280820458
"2841","CD45",0,0.776173285,0.465601567470803
"2852","CD45",0,0.480144404,0.472835397784063
"2855","CD45",1,0.855595668,0.661863170079351
"2863","CD45",1,0.815884477,0.664121922688411
"2873","CD45",1,0.963898917,0.681481443682372
"2937","CD45",0,0.368231047,0.684547329321372
"3006","CD45",0,0.393501805,0.49699754959943
"3042","CD45",1,0.945848375,0.576219750702545
"3076","CD45",1,0.833935018,0.76600554487342
"3168","CD45",0,0.768953069,0.561639590358517
"3286","CD45",0,0.732851986,0.530554622898565
"3350","CD45",1,0.920577617,0.706245648257269
"3370","CD45",0,0.357400722,0.397527912003818
"3380","CD45",0,0.758122744,0.620398385124863
"3454","CD45",1,0.916967509,0.599272962795194
"3464","CD45",0,0.216606498,0.403550757815584
"3548","CD45",0,0.14801444,0.130209136346798
"3549","CD45",0,0.667870036,0.381622737460415
"3571","CD45",0,0.122743682,0.334754800794719
"3615","CD45",0,0.068592058,0.443589485312429
"3649","CD45",1,0.967509025,0.608615403247558
"3652","CD45",1,0.953068592,0.633957122417684
"3664","CD45",0,0.797833935,0.618826182889579
"3674","CD45",0,0.057761733,0.277409823127025
"3725","CD45",0,0.187725632,0.25469279820577
"3749","CD45",0,0.162454874,0.474496599260125
"3750","CD45",0,0.685920578,0.58198844507642
"3755","CD45",0,0.397111913,0.470612083387145
"3842","CD45",1,0.812274368,0.554491800037049
"3848","CD45",1,0.97833935,0.792078292476183
"3855","CD45",0,0.718411552,0.664486671766385
"3866","CD45",1,0.913357401,0.66350400178662
"3868","CD45",0,0.55234657,0.506413148291964
"3889","CD45",0,0.660649819,0.513460837628129
"3898","CD45",0,0.678700361,0.605848945252567
"3910","CD45",0,0.523465704,0.495712688333206
"3917","CD45",0,0.682310469,0.516482049369516
"3957","CD45",0,0.440433213,0.497063454802435
"3983","CD45",0,0.036101083,0.324674421403489
"4014","CD45",0,0.794223827,0.666612036629752
"4031","CD45",1,0.880866426,0.695670724154314
"4060","CD45",0,0.714801444,0.524078677700337
"4118","CD45",0,0.252707581,0.356638627266441
"4120","CD45",0,0.371841155,0.55011719896763
"4122","CD45",1,0.873646209,0.65815968794613
"4136","CD45",1,0.9566787,0.58448059145192
"4139","CD45",0,0.277978339,0.483353778698132
"4161","CD45",0,0.202166065,0.382597695602265
"4173","CD45",0,0.176895307,0.50530967417385
"4182","CD45",0,0.729241877,0.507606308993608
"4207","CD45",0,0.610108303,0.632366839329211
"4212","CD45",1,0.877256318,0.566092378271083
"4216","CD45",0,0.310469314,0.447971692889049
"4227","CD45",1,0.992779783,0.731960292214559
"4257","CD45",0,0.083032491,0.370629929185195
"4258","CD45",0,0.155234657,0.445277981980559
"4259","CD45",1,1,0.587220337285619
"4273","CD45",1,0.848375451,0.619835682560644
"4279","CD45",0,0.151624549,0.541734051732877
"4281","CD45",0,0.555956679,0.449373430691337
"4287","CD45",0,0.090252708,0.245338903896058
"4293","CD45",0,0.02166065,0.267335451690914
"4307","CD45",0,0.747292419,0.614794000058446
"4313","CD45",0,0.339350181,0.658075726223376
"4320","CD45",0,0.693140794,0.549274040862062
"4322","CD45",0,0.76534296,0.562820949835888
"4356","CD45",0,0.469314079,0.583512817253549
"4366","CD45",1,0.805054152,0.69529999401918
"4401","CD45",0,0.285198556,0.429540324316237
"4420","CD45",1,0.866425993,0.457529091088923
"4426","CD45",0,0.783393502,0.59650045444714
"4441","CD45",0,0.299638989,0.470793077062347
"4459","CD45",0,0.44765343,0.461223057870035
"4531","CD45",0,0.696750903,0.531163223852946
"4544","CD45",0,0.444043321,0.38767426111001
"4549","CD45",0,0.534296029,0.496714757265437
"4550","CD45",0,0.086642599,0.270993823829352
"4552","CD45",0,0.014440433,0.216145831195486
"4583","CD45",0,0.451263538,0.481913730018134
"4601","CD45",0,0.577617329,0.594549180310012
"4642","CD45",0,0.624548736,0.556861906518605
"4644","CD45",0,0.754512635,0.615845184895509
"4656","CD45",0,0.054151625,0.148283965444982
"4685","CD45",0,0.346570397,0.369692978300002
"4686","CD45",0,0.0433213,0.437564988957523
"4768","CD45",1,0.826714801,0.482476205634136
"4793","CD45",0,0.722021661,0.549355248376561
"4808","CD45",0,0.675090253,0.550958883918456
"4880","CD45",0,0.007220217,0.310421978076521
"4920","CD45",0,0.379061372,0.586631372658414
"4926","CD45",0,0.317689531,0.429654905064588
"4954","CD45",0,0.490974729,0.526362636126754
"4955","CD45",0,0.129963899,0.561258783687593
"4985","CD45",1,0.935018051,0.780605823489778
"4987","CD45",0,0.126353791,0.306084441861186
"4988","CD45",0,0.541516245,0.541178488604164
"4993","CD45",0,0.63898917,0.461699428759407
"5027","CD45",0,0.563176895,0.541695046046842
"5062","CD45",1,0.844765343,0.684225070611181
"5073","CD45",0,0.364620939,0.483592158977935
"5075","CD45",0,0.588447653,0.493431709424461
"5077","CD45",0,0.220216606,0.467216390906708
"5086","CD45",0,0.350180505,0.347743649759169
"5093","CD45",1,0.985559567,0.755067362718444
"5097","CD45",0,0.025270758,0.0641395166380003
"5109","CD45",1,0.85198556,0.580370468400155
"5117","CD45",0,0.050541516,0.338861794520111
"5124","CD45",0,0.537906137,0.547285058233659
"5131","CD45",0,0.509025271,0.529441494369517
"5136","CD45",0,0.433212996,0.542732258728812
"5194","CD45",0,0.137184116,0.411631915420474
"5251","CD45",1,0.862815884,0.710510613734323
"5254","CD45",0,0.093862816,0.258738627499516
"5257","CD45",0,0.101083032,0.193293835998947
"5259","CD45",0,0.072202166,0.342687752760984
"5280","CD45",0,0.281588448,0.632010214660148
"5282","CD45",0,0.700361011,0.683371189539803
"5284","CD45",0,0.140794224,0.512365525497163
"1","CD5",0,0.083682008,0.544411858399077
"3","CD5",0,0.184100418,0.476231834694743
"7","CD5",0,0.188284519,0.592484893984589
"25","CD5",0,0.715481172,0.630521855112261
"89","CD5",0,0.468619247,0.455635080652847
"108","CD5",0,0.054393305,0.380932306878074
"125","CD5",0,0.213389121,0.400783194637463
"173","CD5",0,0.025104603,0.354725367973387
"180","CD5",0,0.686192469,0.585048797756175
"191","CD5",0,0.644351464,0.525702131435565
"196","CD5",0,0.669456067,0.823828433006707
"273","CD5",0,0.556485356,0.565605697558185
"287","CD5",0,0.623430962,0.607737433783209
"308","CD5",0,0.769874477,0.695869608700814
"332","CD5",0,0.380753138,0.423392884543256
"335","CD5",0,0.728033473,0.594133660933825
"351","CD5",0,0.661087866,0.562232523538345
"376","CD5",0,0.627615063,0.616399622088791
"384","CD5",0,0.117154812,0.556681614518126
"385","CD5",1,0.820083682,0.600069336674067
"386","CD5",0,0.523012552,0.390634957364621
"409","CD5",0,0.30125523,0.494274354462799
"438","CD5",0,0.376569038,0.597373215470108
"467","CD5",0,0.790794979,0.611247641289681
"494","CD5",0,0.615062762,0.586637125167856
"518","CD5",1,0.815899582,0.693237419336963
"535","CD5",0,0.217573222,0.415142090990376
"538","CD5",1,0.878661088,0.618183687104712
"577","CD5",0,0.765690377,0.540917253226128
"592","CD5",0,0.062761506,0.321362066574392
"637","CD5",1,0.807531381,0.70808259550591
"642","CD5",0,0.372384937,0.475963486369651
"669","CD5",0,0.259414226,0.4344247939221
"695","CD5",0,0.79916318,0.50881607326031
"746","CD5",0,0.175732218,0.431823769661831
"751","CD5",0,0.481171548,0.393495299401959
"767","CD5",0,0.108786611,0.557563787628947
"806","CD5",1,0.970711297,0.630080758182794
"811","CD5",0,0.60251046,0.630398275195625
"827","CD5",0,0.242677824,0.507429423171611
"858","CD5",0,0.368200837,0.313763161765004
"900","CD5",1,0.89958159,0.528913288611858
"910","CD5",0,0.640167364,0.661725990427705
"935","CD5",0,0.121338912,0.471317758627116
"963","CD5",0,0.39748954,0.552224010604771
"969","CD5",1,0.933054393,0.6224446541307
"976","CD5",0,0.577405858,0.487115604745261
"1011","CD5",0,0.255230126,0.552488007751479
"1026","CD5",0,0.753138075,0.685885506905953
"1045","CD5",1,0.853556485,0.634745274815655
"1048","CD5",0,0.125523013,0.262448789233478
"1061","CD5",0,0.694560669,0.692939615101178
"1118","CD5",1,0.912133891,0.579503012620715
"1123","CD5",0,0.682008368,0.613032979648334
"1203","CD5",0,0.071129707,0.315370344939355
"1204","CD5",0,0.393305439,0.504617510540687
"1218","CD5",1,0.991631799,0.664706028819929
"1248","CD5",0,0.569037657,0.483337356654003
"1268","CD5",0,0.205020921,0.526133977669565
"1273","CD5",0,0.464435146,0.628328702863543
"1279","CD5",0,0.238493724,0.53054458261559
"1281","CD5",1,0.824267782,0.613102311741348
"1291","CD5",0,0.355648536,0.390555165528185
"1298","CD5",0,0.70292887,0.510239813153486
"1318","CD5",1,0.920502092,0.660586628065674
"1329","CD5",0,0.774058577,0.656850289529282
"1336","CD5",0,0.313807531,0.607619013981949
"1369","CD5",1,0.836820084,0.679205270856974
"1373","CD5",0,0.251046025,0.475318237415986
"1386","CD5",0,0.133891213,0.360783250088912
"1403","CD5",1,0.941422594,0.64547990106934
"1414","CD5",1,0.80334728,0.685875130388246
"1415","CD5",0,0.673640167,0.634243816218701
"1416","CD5",0,0.782426778,0.704743778555097
"1431","CD5",0,0.046025105,0.363171253878457
"1436","CD5",0,0.443514644,0.553293754446485
"1469","CD5",0,0.033472803,0.476310619701553
"1483","CD5",1,0.870292887,0.613918837952485
"1488","CD5",0,0.158995816,0.436065152139708
"1489","CD5",0,0.179916318,0.432781660334281
"1523","CD5",0,0.276150628,0.392714041584326
"1524","CD5",0,0.041841004,0.396395885585908
"1621","CD5",0,0.476987448,0.487534948214473
"1625","CD5",0,0.585774059,0.522609844986349
"1632","CD5",0,0.619246862,0.659118600866992
"1648","CD5",0,0.711297071,0.603376821869519
"1690","CD5",0,0.305439331,0.518120978717427
"1718","CD5",0,0.09623431,0.355294311142841
"1724","CD5",0,0.347280335,0.510753033442643
"1740","CD5",0,0.029288703,0.42772624114777
"1797","CD5",0,0.552301255,0.456319660002102
"1853","CD5",0,0.263598326,0.619513157960153
"1867","CD5",1,0.874476987,0.55398712858084
"1895","CD5",1,0.962343096,0.693179899382393
"1907","CD5",0,0.560669456,0.669909249560225
"1931","CD5",1,0.887029289,0.608022592105291
"1938","CD5",0,0.757322176,0.603978480902288
"1962","CD5",0,0.322175732,0.439512740103636
"1968","CD5",0,0.146443515,0.277494003091169
"1969","CD5",0,0.564853556,0.619602191103779
"2034","CD5",1,0.828451883,0.645446715230238
"2137","CD5",0,0.150627615,0.46100530651665
"2168","CD5",0,0.786610879,0.540298489044039
"2202","CD5",0,0.29707113,0.464799956609386
"2259","CD5",0,0.794979079,0.770186527055382
"2309","CD5",0,0.50209205,0.522368301733178
"2324","CD5",0,0.167364017,0.346503819679832
"2335","CD5",0,0.539748954,0.417765868364839
"2347","CD5",0,0.610878661,0.598603252629329
"2394","CD5",1,0.861924686,0.596624074346088
"2403","CD5",0,0.581589958,0.473812469189689
"2406","CD5",0,0.510460251,0.42674904860811
"2417","CD5",0,0.267782427,0.540579621913113
"2452","CD5",1,0.907949791,0.5926441916719
"2463","CD5",1,0.90376569,0.731476743222594
"2469","CD5",0,0.087866109,0.387285170232372
"2493","CD5",0,0.066945607,0.494106051190275
"2510","CD5",0,0.234309623,0.40606916508303
"2524","CD5",0,0.334728033,0.585520692150129
"2546","CD5",0,0.456066946,0.543628194288499
"2585","CD5",0,0.410041841,0.304835494332361
"2604","CD5",0,0.514644351,0.500050925959784
"2671","CD5",0,0.748953975,0.685951461977648
"2714","CD5",0,0.573221757,0.571857426262133
"2724","CD5",0,0.451882845,0.632816580031406
"2746","CD5",0,0.460251046,0.420578824703713
"2774","CD5",0,0.49790795,0.528102798929892
"2808","CD5",1,0.832635983,0.548067008879744
"2827","CD5",0,0.129707113,0.372401061372033
"2889","CD5",1,0.966527197,0.766885281653122
"2916","CD5",0,0.493723849,0.577788530108824
"2923","CD5",0,0.435146444,0.510891451840367
"2926","CD5",0,0.761506276,0.498357196172073
"2982","CD5",1,0.841004184,0.495064750201468
"3022","CD5",0,0.740585774,0.541296416400745
"3067","CD5",1,0.916317992,0.772319584388443
"3109","CD5",1,0.945606695,0.55154455718205
"3135","CD5",0,0.221757322,0.590734165756201
"3160","CD5",0,0.384937238,0.523624048175403
"3176","CD5",0,0.589958159,0.54520868741258
"3190","CD5",0,0.317991632,0.665805177560688
"3199","CD5",0,0.414225941,0.543013660836225
"3250","CD5",0,0.330543933,0.412096658638169
"3263","CD5",1,0.845188285,0.600770482250236
"3293","CD5",0,0.543933054,0.362870228128838
"3297","CD5",1,0.882845188,0.518391028717431
"3303","CD5",0,0.079497908,0.341767523764941
"3344","CD5",0,0.058577406,0.455298043638497
"3351","CD5",1,0.9958159,0.726360116538726
"3379","CD5",0,0.690376569,0.532772753627375
"3401","CD5",0,0.606694561,0.485652602386688
"3481","CD5",0,0.309623431,0.511786577607688
"3482","CD5",1,0.89539749,0.658192996823508
"3492","CD5",1,0.987447699,0.621168677332917
"3495","CD5",0,0.707112971,0.582724522329982
"3517","CD5",0,0.531380753,0.519327821032244
"3533","CD5",0,0.037656904,0.269900170387393
"3542","CD5",0,0.112970711,0.495788062758561
"3563","CD5",0,0.288702929,0.526385695423911
"3578","CD5",1,0.953974895,0.62017111261646
"3584","CD5",0,0.527196653,0.339416855069158
"3593","CD5",0,0.719665272,0.648041889539776
"3618","CD5",1,0.983263598,0.573405375426779
"3623","CD5",0,0.439330544,0.589795600597812
"3651","CD5",0,0.163179916,0.177637959928082
"3656","CD5",0,0.271966527,0.436061380766245
"3657","CD5",1,0.857740586,0.636940518342032
"3685","CD5",0,0.10460251,0.113086080900744
"3699","CD5",0,0.548117155,0.580532698418109
"3708","CD5",1,0.979079498,0.713149623332684
"3717","CD5",0,0.138075314,0.35574902546011
"3718","CD5",0,0.652719665,0.561674918243568
"3757","CD5",1,0.974895397,0.645809396789295
"3773","CD5",0,0.422594142,0.626371687337148
"3793","CD5",0,0.050209205,0.189483433354633
"3798","CD5",1,0.928870293,0.694381630890647
"3804","CD5",0,0.485355649,0.436633492173159
"3844","CD5",1,0.849372385,0.661518751493335
"3876","CD5",0,0.230125523,0.48297299900069
"3879","CD5",0,0.20083682,0.518447604330661
"3920","CD5",0,0.677824268,0.453746494289466
"3924","CD5",1,0.811715481,0.521548367831279
"3952","CD5",0,0.326359833,0.362096609101906
"3977","CD5",0,0.075313808,0.250855855707241
"4010","CD5",0,0.447698745,0.468712339627763
"4015","CD5",0,0.225941423,0.431956763294163
"4018","CD5",0,0.648535565,0.490552284316682
"4020","CD5",0,0.19665272,0.41638681048391
"4035","CD5",0,0.280334728,0.42371680685637
"4036","CD5",1,0.937238494,0.688933813888936
"4057","CD5",0,0.656903766,0.56774371961141
"4306","CD5",0,0.732217573,0.664733596707862
"4350","CD5",1,0.866108787,0.55735245318555
"4395","CD5",0,0.0041841,0.413797808223312
"4442","CD5",0,0.209205021,0.415727833707161
"4470","CD5",0,0.351464435,0.561171832834261
"4472","CD5",0,0.535564854,0.498644919451108
"4484","CD5",0,0.192468619,0.303340933720877
"4488","CD5",0,0.430962343,0.542095304398348
"4556","CD5",0,0.723849372,0.549706365968273
"4570","CD5",1,0.958158996,0.610856369250379
"4586","CD5",1,0.949790795,0.752230594825588
"4599","CD5",0,0.389121339,0.473335064397184
"4618","CD5",0,0.171548117,0.493736467785963
"4651","CD5",0,0.418410042,0.610976922648704
"4662","CD5",1,0.891213389,0.620905915374087
"4663","CD5",0,0.142259414,0.238949865902739
"4688","CD5",0,0.092050209,0.349030759635057
"4704","CD5",0,0.10041841,0.357845728124335
"4731","CD5",0,0.665271967,0.636502832007987
"4753","CD5",0,0.635983264,0.590446761302489
"4756","CD5",0,0.284518828,0.340252181046544
"4817","CD5",0,0.020920502,0.462281789502402
